"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","Consensus.Initial","sc3.33","Monocle.33","Seurat.33","Consensus.33","sc3.66","Monocle.66","Seurat.66","Consensus.66","sc3.90","Monocle.90","Seurat.90","Consensus.90","sc3.Final","Monocle.Final","Seurat.Final","Consensus.Final"
"4725","SM-GE63K_S077_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4726","SM-GE63K_S078_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4727","SM-GE63K_S079_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4728","SM-GE63K_S080_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4729","SM-GE63K_S081_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4730","SM-GE659_S001_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4731","SM-GE659_S002_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4732","SM-GE659_S003_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4733","SM-GE659_S004_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4734","SM-GE659_S005_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4735","SM-GE659_S006_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4736","SM-GE659_S007_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4737","SM-GE659_S008_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4738","SM-GE659_S010_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4739","SM-GE659_S011_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4740","SM-GE659_S012_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4741","SM-GE659_S013_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4742","SM-GE659_S014_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4743","SM-GE659_S015_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4744","SM-GE659_S016_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4745","SM-GE65A_S133_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4746","SM-GE65A_S134_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4747","SM-GE65A_S135_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4748","SM-GE65A_S136_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4749","SM-GE65A_S137_E1-50",14,11,21,-1,14,11,21,-1,14,11,21,-1,14,11,10,5,14,11,10,5
"4750","SM-GE65A_S138_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4751","SM-GE65A_S139_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4752","SM-GE65A_S140_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4753","SM-GE65A_S141_E1-50",2,22,21,9,2,13,21,1,2,11,21,1,2,11,10,1,1,11,10,1
"4754","SM-GE66H_S153_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4755","SM-GE66H_S154_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4756","SM-GE66H_S155_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4757","SM-GE66H_S156_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4758","SM-GE66H_S157_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4759","SM-GE66H_S158_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4760","SM-GE66H_S159_E1-50",14,11,21,-1,14,11,21,-1,14,11,21,-1,14,11,10,5,14,11,10,5
"4761","SM-GE66H_S160_E1-50",1,11,21,-1,1,11,21,-1,1,11,21,-1,1,11,10,-1,1,11,10,1
"4762","SM-GE66H_S161_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4763","SM-GE66H_S162_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4764","SM-GE66H_S163_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4765","SM-GE66H_S164_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4766","SM-GE66H_S165_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4767","SM-GE66H_S166_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4768","SM-GE66H_S167_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4769","SM-GE66H_S168_E1-50",14,21,18,8,14,21,18,7,14,21,18,8,14,21,10,5,14,21,10,5
"4770","SM-GE66H_S169_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4771","SM-GE66H_S170_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4772","SM-GE66H_S171_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4773","SM-GE66H_S172_E1-50",1,11,21,-1,1,11,21,-1,1,11,21,-1,1,11,10,-1,1,11,10,1
"4774","SM-GE66H_S173_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4775","SM-GE66H_S174_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4776","SM-GE66H_S175_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4777","SM-GE66H_S176_E1-50",14,11,21,-1,14,11,21,-1,14,11,21,-1,14,11,10,5,14,11,10,5
"4778","SM-GE66H_S177_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4779","SM-GE66H_S178_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4780","SM-GE66H_S179_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4781","SM-GE66H_S180_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4782","SM-GE66H_S181_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4783","SM-GE66H_S182_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4784","SM-GE66H_S184_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4785","SM-GE66H_S185_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4786","SM-GE66H_S186_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4787","SM-GE66H_S187_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4788","SM-GE66H_S188_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4789","SM-GE66H_S189_E1-50",1,11,21,-1,1,11,21,-1,1,11,21,-1,1,11,10,-1,1,11,10,1
"4790","SM-GE66H_S190_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4791","SM-GE66H_S191_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4792","SM-GE66H_S192_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4793","SM-GE666_S057_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4794","SM-GE666_S058_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4795","SM-GE666_S059_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4796","SM-GE666_S060_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4797","SM-GE666_S061_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4798","SM-GE666_S062_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4799","SM-GE666_S063_E1-50",14,11,21,-1,14,11,21,-1,14,11,21,-1,14,11,10,5,14,11,10,5
"4800","SM-GE666_S064_E1-50",1,11,21,-1,1,11,21,-1,1,11,21,-1,1,11,10,-1,1,11,10,1
"4801","SM-GE666_S065_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4802","SM-GE666_S066_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4803","SM-GE666_S067_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4804","SM-GE666_S068_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4805","SM-GE666_S069_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4806","SM-GE666_S070_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4807","SM-GE666_S071_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4808","SM-GE666_S072_E1-50",14,21,18,8,14,21,18,7,14,21,18,8,14,21,10,5,14,21,10,5
"4809","SM-GE666_S073_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4810","SM-GE666_S074_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4811","SM-GE666_S075_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4812","SM-GE666_S076_E1-50",1,11,21,-1,1,11,21,-1,1,11,21,-1,1,11,10,-1,1,11,10,1
"4813","SM-GE666_S077_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4814","SM-GE666_S078_E1-50",2,11,1,-1,2,11,1,-1,2,11,1,1,2,11,1,1,1,11,1,1
"4815","SM-GE666_S079_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4816","SM-GE666_S080_E1-50",14,11,21,-1,14,11,21,-1,14,11,21,-1,14,11,10,5,14,11,10,5
"4817","SM-GE666_S090_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4818","SM-GE666_S092_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4819","SM-GE666_S093_E1-50",1,11,21,-1,1,11,21,-1,1,11,21,-1,1,11,10,-1,1,11,10,1
"4820","SM-GE666_S094_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4821","SM-GE666_S095_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4822","SM-GE666_S096_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4823","SM-GE668_S001_E1-50",14,23,21,10,14,23,21,8,14,23,21,9,14,21,10,5,14,21,10,5
"4824","SM-GE668_S002_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4825","SM-GE668_S003_E1-50",14,23,10,10,14,23,10,8,14,23,10,9,14,21,10,5,14,21,10,5
"4826","SM-GE668_S004_E1-50",1,21,10,-1,1,21,10,-1,1,21,10,-1,1,21,10,-1,1,21,10,-1
"4827","SM-GE668_S005_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4828","SM-GE668_S006_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4829","SM-GE668_S007_E1-50",14,21,10,8,14,21,10,7,14,21,10,8,14,21,10,5,14,21,10,5
"4830","SM-GE668_S008_E1-50",14,23,10,10,14,23,10,8,14,23,10,9,14,21,10,5,14,21,10,5
"4831","SM-GE668_S009_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4832","SM-GE668_S010_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4833","SM-GE668_S011_E1-50",1,21,10,-1,1,21,10,-1,1,21,10,-1,1,21,10,-1,1,21,10,-1
"4834","SM-GE668_S012_E1-50",14,23,10,10,14,23,10,8,14,23,10,9,14,21,10,5,14,21,10,5
"4835","SM-GE668_S014_E1-50",14,21,10,8,14,21,10,7,14,21,10,8,14,21,10,5,14,21,10,5
"4836","SM-GE668_S015_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4837","SM-GE668_S016_E1-50",14,23,10,10,14,23,10,8,14,23,10,9,14,21,10,5,14,21,10,5
"4838","SM-GE65R_S121_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4839","SM-GE65R_S122_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4840","SM-GE65R_S123_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4841","SM-GE65R_S124_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4842","SM-GE65R_S125_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4843","SM-GE65R_S126_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4844","SM-GE65R_S127_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4845","SM-GE65R_S128_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4846","SM-GE65R_S129_E1-50",14,23,21,10,14,23,21,8,14,23,21,9,14,21,10,5,14,21,10,5
"4847","SM-GE65R_S130_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4848","SM-GE65R_S131_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4849","SM-GE65R_S132_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4850","SM-GE65R_S133_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4851","SM-GE65R_S134_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4852","SM-GE65R_S135_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4853","SM-GE65R_S136_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4854","SM-GE65R_S137_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4855","SM-GE65R_S138_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4856","SM-GE65R_S139_E1-50",14,23,21,10,14,23,21,8,14,23,21,9,14,21,10,5,14,21,10,5
"4857","SM-GE65R_S140_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4858","SM-GE65R_S141_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4859","SM-GE65R_S142_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4860","SM-GE65R_S143_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4861","SM-GE65R_S144_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4862","SM-GE65R_S145_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4863","SM-GE65R_S146_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4864","SM-GE65R_S147_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4865","SM-GE65R_S148_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4866","SM-GE65R_S149_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4867","SM-GE65R_S150_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4868","SM-GE65R_S151_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4869","SM-GE65R_S152_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4870","SM-GE65R_S153_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4871","SM-GE65R_S154_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4872","SM-GE65R_S155_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4873","SM-GE65R_S156_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4874","SM-GE65R_S157_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4875","SM-GE65R_S158_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4876","SM-GE65R_S159_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4877","SM-GE65R_S160_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4878","SM-GE65R_S161_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4879","SM-GE65R_S162_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4880","SM-GE65R_S163_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4881","SM-GE65R_S164_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4882","SM-GE65R_S165_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4883","SM-GE65R_S166_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4884","SM-GE65R_S167_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4885","SM-GE65R_S168_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4886","SM-GE65R_S177_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4887","SM-GE65R_S178_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4888","SM-GE65R_S179_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4889","SM-GE65R_S180_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4890","SM-GE65R_S181_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4891","SM-GE65R_S182_E1-50",15,17,22,21,15,17,22,19,15,17,22,18,15,17,22,16,15,17,13,9
"4892","SM-GE65R_S183_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4893","SM-GE65R_S184_E1-50",21,24,7,-1,21,24,7,-1,21,24,7,-1,21,24,7,-1,21,24,7,-1
"4894","SM-GE65R_S185_E1-50",18,24,7,11,18,24,7,9,18,24,7,10,18,24,7,10,18,24,7,11
"4895","SM-GE65R_S186_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4896","SM-GE65R_S187_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4897","SM-GE65R_S188_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4898","SM-GE65R_S189_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4899","SM-GE65R_S190_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4900","SM-GE65R_S191_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4901","SM-GE65R_S192_E1-50",18,27,7,11,18,27,7,9,18,27,7,10,18,27,7,10,18,27,7,11
"4902","SM-GE65I_S097_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4903","SM-GE65I_S098_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4904","SM-GE65I_S099_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4905","SM-GE65I_S100_E1-50",15,17,22,21,15,17,22,19,15,17,22,18,15,17,22,16,15,17,13,9
"4906","SM-GE65I_S101_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4907","SM-GE65I_S102_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4908","SM-GE65I_S103_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4909","SM-GE65I_S104_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4910","SM-GE65I_S113_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4911","SM-GE65I_S114_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4912","SM-GE65I_S115_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4913","SM-GE65I_S116_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4914","SM-GE65I_S117_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4915","SM-GE65I_S118_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4916","SM-GE65I_S119_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4917","SM-GE65I_S120_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4918","SM-GE65I_S121_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4919","SM-GE65I_S122_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4920","SM-GE65I_S123_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4921","SM-GE65I_S124_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4922","SM-GE65I_S125_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4923","SM-GE65I_S126_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4924","SM-GE65I_S127_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4925","SM-GE65I_S128_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4926","SM-GE65I_S129_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4927","SM-GE65I_S130_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4928","SM-GE65I_S131_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4929","SM-GE65I_S132_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4930","SM-GE65I_S133_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4931","SM-GE65I_S135_E1-50",21,18,20,-1,21,18,20,-1,21,18,20,-1,21,18,20,-1,21,18,20,15
"4932","SM-GE65I_S136_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4933","SM-GE65I_S137_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4934","SM-GE65I_S138_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4935","SM-GE65I_S139_E1-50",2,11,21,-1,2,11,21,-1,2,11,21,1,2,11,10,1,1,11,10,1
"4936","SM-GE65I_S140_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4937","SM-GE65I_S141_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4938","SM-GE65I_S142_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4939","SM-GE65I_S143_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
"4940","SM-GE65I_S144_E1-50",14,23,21,10,14,23,21,8,14,23,21,9,14,21,10,5,14,21,10,5
"4941","SM-GE8ZO_S041_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4942","SM-GE8ZO_S042_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4943","SM-GE8ZO_S043_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4944","SM-GE8ZO_S044_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4945","SM-GE8ZO_S045_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4946","SM-GE8ZO_S046_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"4947","SM-GE8ZO_S047_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"4948","SM-GE8ZO_S048_E1-50",2,11,26,-1,2,11,26,-1,2,11,1,1,2,11,1,1,1,11,1,1
"4949","SM-GE8ZO_S049_E1-50",2,22,21,9,2,13,21,1,2,11,21,1,2,11,10,1,1,11,10,1
"4950","SM-GE8ZO_S050_E1-50",14,21,21,8,14,21,21,7,14,21,21,8,14,21,10,5,14,21,10,5
"4951","SM-GE8ZO_S051_E1-50",14,23,18,10,14,23,18,8,14,23,18,9,14,21,10,5,14,21,10,5
