"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","sc3.33","Monocle.33","Seurat.33","sc3.66","Monocle.66","Seurat.66","sc3.90","Monocle.90","Seurat.90","sc3.Final","Monocle.Final","Seurat.Final"
"4620","SM-GE66M_S067_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"4621","SM-GE66M_S068_E1-50",10,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4622","SM-GE66M_S069_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4623","SM-GE66M_S070_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4624","SM-GE66M_S072_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4625","SM-GE66M_S073_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4626","SM-GE66M_S074_E1-50",7,27,8,7,27,8,6,27,8,6,27,8,6,13,8
"4627","SM-GE66M_S075_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"4628","SM-GE66M_S076_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4629","SM-GE66M_S077_E1-50",1,33,2,1,33,2,1,31,2,1,31,2,1,31,2
"4630","SM-GE66M_S078_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"4631","SM-GE66M_S079_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4632","SM-GE66M_S080_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"4633","SM-GE66M_S081_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4634","SM-GE66M_S082_E1-50",14,10,7,14,10,7,14,7,7,14,7,7,14,7,7
"4635","SM-GE66M_S083_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4636","SM-GE66M_S084_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4637","SM-GE66M_S085_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"4638","SM-GE66M_S086_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"4639","SM-GE66M_S087_E1-50",2,25,4,2,25,4,2,22,4,1,22,4,1,22,4
"4640","SM-GE66M_S088_E1-50",36,17,7,36,17,7,36,17,7,36,17,7,36,17,7
"4641","SM-GE66M_S089_E1-50",23,9,10,23,9,10,23,9,10,23,9,10,23,4,10
"4642","SM-GE66M_S090_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"4643","SM-GE66M_S091_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4644","SM-GE66M_S092_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4645","SM-GE66M_S093_E1-50",37,21,7,37,21,7,37,21,7,36,21,7,36,21,7
"4646","SM-GE66M_S094_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"4647","SM-GE66M_S095_E1-50",36,8,7,36,8,7,36,8,7,36,8,7,36,8,7
"4648","SM-GE66M_S096_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4649","SM-GE66M_S097_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4650","SM-GE66M_S098_E1-50",2,22,4,2,22,4,2,22,4,1,22,4,1,22,4
"4651","SM-GE66M_S099_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4652","SM-GE66M_S100_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"4653","SM-GE66M_S101_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"4654","SM-GE66M_S102_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4655","SM-GE66M_S103_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"4656","SM-GE66M_S104_E1-50",10,12,1,8,12,1,8,12,1,8,12,1,8,12,1
"4657","SM-GE66M_S105_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"4658","SM-GE66M_S106_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4659","SM-GE66M_S107_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4660","SM-GE66M_S108_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4661","SM-GE66M_S109_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"4662","SM-GE66M_S110_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"4663","SM-GE66M_S111_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4664","SM-GE66M_S112_E1-50",36,21,7,36,21,7,36,21,7,36,21,7,36,21,7
"4665","SM-GE66M_S113_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4666","SM-GE66M_S114_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4667","SM-GE66M_S115_E1-50",9,24,1,9,24,1,9,7,1,8,7,1,8,7,1
"4668","SM-GE66M_S116_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"4669","SM-GE66M_S117_E1-50",31,24,3,31,24,3,31,7,3,31,7,3,31,7,3
"4670","SM-GE66M_S118_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4671","SM-GE66M_S119_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4672","SM-GE66M_S120_E1-50",6,31,4,6,31,4,6,31,4,6,31,4,6,31,4
"4673","SM-GE66M_S121_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4674","SM-GE66M_S122_E1-50",19,4,9,19,4,9,18,4,9,18,4,9,18,4,9
"4675","SM-GE66M_S123_E1-50",40,11,6,40,11,6,40,11,6,38,11,6,38,11,6
"4676","SM-GE66M_S124_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"4677","SM-GE66M_S125_E1-50",19,4,16,19,4,16,18,4,16,18,4,9,18,4,9
"4678","SM-GE66M_S126_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4679","SM-GE66M_S127_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4680","SM-GE66M_S128_E1-50",19,4,16,19,4,16,18,4,16,18,4,9,18,4,9
"4681","SM-GE66M_S129_E1-50",33,2,16,33,2,16,33,2,16,33,2,9,18,2,9
"4682","SM-GE66M_S130_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4683","SM-GE66M_S131_E1-50",1,27,4,1,27,4,1,27,4,1,27,4,1,13,4
"4684","SM-GE66M_S132_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4685","SM-GE66M_S133_E1-50",1,31,2,1,31,2,1,31,2,1,31,2,1,31,2
"4686","SM-GE66M_S134_E1-50",19,23,16,19,23,16,18,23,16,18,4,9,18,4,9
"4687","SM-GE66M_S135_E1-50",33,9,16,33,9,16,33,9,16,33,9,9,18,4,9
"4688","SM-GE66M_S136_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4689","SM-GE66M_S137_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4690","SM-GE66M_S138_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"4691","SM-GE66M_S139_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4692","SM-GE66M_S140_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"4693","SM-GE66M_S141_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"4694","SM-GE66M_S142_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4695","SM-GE66M_S143_E1-50",11,7,3,11,7,3,11,7,3,11,7,3,11,7,3
"4696","SM-GE66M_S144_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4697","SM-GE66M_S145_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4698","SM-GE66M_S146_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4699","SM-GE66M_S147_E1-50",8,12,1,8,12,1,8,12,1,8,12,1,8,12,1
"4700","SM-GE66M_S148_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4701","SM-GE66M_S149_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"4702","SM-GE66M_S150_E1-50",30,24,7,30,24,7,30,7,7,30,7,7,30,7,7
"4703","SM-GE66M_S151_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"4704","SM-GE66M_S152_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4705","SM-GE66M_S153_E1-50",10,24,1,8,24,1,8,7,1,8,7,1,8,7,1
"4706","SM-GE66M_S154_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4707","SM-GE66M_S155_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"4708","SM-GE66M_S156_E1-50",36,18,7,36,18,7,36,18,7,36,11,7,36,11,7
"4709","SM-GE66M_S157_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4710","SM-GE66M_S158_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4711","SM-GE66M_S159_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"4712","SM-GE66M_S160_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4713","SM-GE66M_S169_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"4714","SM-GE66M_S170_E1-50",32,19,12,32,19,12,32,19,12,32,19,12,32,19,12
"4715","SM-GE66M_S171_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"4716","SM-GE66M_S172_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"4717","SM-GE66M_S173_E1-50",2,22,4,2,22,4,2,22,4,1,22,4,1,22,4
"4718","SM-GE66M_S174_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4719","SM-GE66M_S175_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"4720","SM-GE66M_S176_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4721","SM-GE66M_S177_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4722","SM-GE66M_S178_E1-50",4,27,2,4,27,2,4,27,2,4,27,2,4,13,2
"4723","SM-GE66M_S179_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"4724","SM-GE66M_S180_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"4725","SM-GE66M_S181_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4726","SM-GE66M_S182_E1-50",40,12,6,40,12,6,40,12,6,38,12,6,38,12,6
"4727","SM-GE66M_S183_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4728","SM-GE66M_S184_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4729","SM-GE66M_S185_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4730","SM-GE66M_S186_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"4731","SM-GE66M_S187_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4732","SM-GE66M_S188_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4733","SM-GE66M_S189_E1-50",7,33,4,7,33,4,6,31,4,6,31,4,6,31,4
"4734","SM-GE66M_S190_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4735","SM-GE66M_S191_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"4736","SM-GE66M_S192_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4737","SM-GE66N_S001_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"4738","SM-GE66N_S002_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4739","SM-GE66N_S003_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"4740","SM-GE66N_S004_E1-50",20,1,11,20,1,11,20,1,11,20,1,11,20,1,11
"4741","SM-GE66N_S005_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"4742","SM-GE66N_S006_E1-50",40,11,6,40,11,6,40,11,6,38,11,6,38,11,6
"4743","SM-GE66N_S007_E1-50",11,10,3,11,10,3,11,7,3,11,7,3,11,7,3
"4744","SM-GE66N_S008_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4745","SM-GE66N_S009_E1-50",38,12,6,38,12,6,38,12,6,38,12,6,38,12,6
"4746","SM-GE66N_S010_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4747","SM-GE66N_S011_E1-50",40,26,8,40,26,8,40,26,8,38,26,8,38,13,8
"4748","SM-GE66N_S012_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4749","SM-GE66N_S013_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"4750","SM-GE66N_S014_E1-50",21,3,11,21,3,11,21,3,11,20,3,11,20,3,11
"4751","SM-GE66N_S015_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"4752","SM-GE66N_S016_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4753","SM-GE66N_S017_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4754","SM-GE66N_S018_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"4755","SM-GE66N_S019_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4756","SM-GE66N_S020_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4757","SM-GE66N_S021_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4758","SM-GE66N_S022_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"4759","SM-GE66N_S023_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"4760","SM-GE66N_S024_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"4761","SM-GE66N_S025_E1-50",33,4,16,33,4,16,33,4,16,33,4,9,18,4,9
"4762","SM-GE66N_S026_E1-50",19,4,9,19,4,9,18,4,9,18,4,9,18,4,9
"4763","SM-GE66N_S027_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"4764","SM-GE66N_S028_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4765","SM-GE66N_S029_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4766","SM-GE66N_S030_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"4767","SM-GE66N_S031_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4768","SM-GE66N_S032_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4769","SM-GE66N_S033_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"4770","SM-GE66N_S034_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"4771","SM-GE66N_S035_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"4772","SM-GE66N_S036_E1-50",26,27,8,26,27,8,26,27,8,26,27,8,3,13,8
"4773","SM-GE66N_S037_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4774","SM-GE66N_S038_E1-50",33,9,16,33,9,16,33,9,16,33,9,9,18,4,9
"4775","SM-GE66N_S039_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4776","SM-GE66N_S040_E1-50",18,4,9,18,4,9,18,4,9,18,4,9,18,4,9
"4777","SM-GE66N_S041_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4778","SM-GE66N_S042_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"4779","SM-GE66N_S043_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4780","SM-GE66N_S044_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4781","SM-GE66N_S045_E1-50",40,12,6,40,12,6,40,12,6,38,12,6,38,12,6
"4782","SM-GE66N_S046_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4783","SM-GE66N_S047_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4784","SM-GE66N_S048_E1-50",37,12,7,37,12,7,37,12,7,36,12,7,36,12,7
"4785","SM-GE66N_S049_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4786","SM-GE66N_S050_E1-50",36,17,6,36,17,6,36,17,6,36,17,6,36,17,6
"4787","SM-GE66N_S051_E1-50",11,7,17,11,7,17,11,7,17,11,7,17,11,7,17
"4788","SM-GE66N_S052_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"4789","SM-GE66N_S053_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4790","SM-GE66N_S054_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4791","SM-GE66N_S055_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4792","SM-GE66N_S056_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4793","SM-GE66N_S057_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4794","SM-GE66N_S058_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4795","SM-GE66N_S059_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"4796","SM-GE66N_S060_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4797","SM-GE66N_S061_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"4798","SM-GE66N_S062_E1-50",11,21,20,11,21,20,11,21,20,11,21,20,11,21,20
"4799","SM-GE66N_S064_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4800","SM-GE66N_S065_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4801","SM-GE66N_S066_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4802","SM-GE66N_S067_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4803","SM-GE66N_S068_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"4804","SM-GE66N_S069_E1-50",40,12,8,40,12,8,40,12,8,38,12,8,38,12,8
"4805","SM-GE66N_S070_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4806","SM-GE66N_S071_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"4807","SM-GE66N_S072_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4808","SM-GE66N_S081_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"4809","SM-GE66N_S082_E1-50",11,7,17,11,7,17,11,7,17,11,7,17,11,7,17
"4810","SM-GE66N_S083_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"4811","SM-GE66N_S084_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4812","SM-GE66N_S085_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4813","SM-GE66N_S086_E1-50",11,7,3,11,7,3,11,7,3,11,7,3,11,7,3
"4814","SM-GE66N_S087_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4815","SM-GE66N_S088_E1-50",11,7,17,11,7,17,11,7,17,11,7,17,11,7,17
"4816","SM-GE66N_S089_E1-50",22,13,14,22,13,14,22,13,14,22,13,14,22,13,14
"4817","SM-GE66N_S090_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4818","SM-GE66N_S091_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4819","SM-GE66N_S092_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"4820","SM-GE66N_S093_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"4821","SM-GE66N_S094_E1-50",3,27,8,3,27,8,3,27,8,3,27,8,3,13,8
"4822","SM-GE66N_S095_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4823","SM-GE66N_S096_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4824","SM-GE66N_S097_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4825","SM-GE66N_S099_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4826","SM-GE66N_S100_E1-50",12,21,3,12,21,3,11,21,3,11,21,3,11,21,3
"4827","SM-GE66N_S101_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"4828","SM-GE66N_S102_E1-50",38,26,8,38,26,8,38,26,8,38,26,8,38,13,8
"4829","SM-GE66N_S103_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4830","SM-GE66N_S104_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4831","SM-GE66N_S105_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4832","SM-GE66N_S106_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4833","SM-GE66N_S107_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4834","SM-GE66N_S108_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"4835","SM-GE66N_S110_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4836","SM-GE66N_S111_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"4837","SM-GE66N_S112_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"4838","SM-GE66N_S113_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"4839","SM-GE66N_S114_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"4840","SM-GE66N_S116_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4841","SM-GE66N_S117_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"4842","SM-GE66N_S118_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"4843","SM-GE66N_S120_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4844","SM-GE66N_S121_E1-50",19,23,16,19,23,16,18,23,16,18,4,9,18,4,9
"4845","SM-GE66N_S122_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"4846","SM-GE66N_S124_E1-50",19,23,16,19,23,16,18,23,16,18,4,9,18,4,9
"4847","SM-GE66N_S125_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4848","SM-GE66N_S126_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"4849","SM-GE66N_S127_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4850","SM-GE66N_S128_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"4851","SM-GE66N_S129_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"4852","SM-GE66N_S130_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4853","SM-GE66N_S131_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"4854","SM-GE66N_S132_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"4855","SM-GE66N_S133_E1-50",2,27,4,2,27,4,2,27,4,1,27,4,1,13,4
"4856","SM-GE66N_S134_E1-50",19,4,16,19,4,16,18,4,16,18,4,9,18,4,9
"4857","SM-GE66N_S135_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"4858","SM-GE66N_S136_E1-50",18,4,9,18,4,9,18,4,9,18,4,9,18,4,9
"4859","SM-GE66N_S137_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"4860","SM-GE66N_S138_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4861","SM-GE66N_S139_E1-50",10,18,1,8,18,1,8,18,1,8,11,1,8,11,1
"4862","SM-GE66N_S140_E1-50",15,8,3,15,8,3,15,8,3,15,8,3,11,8,3
"4863","SM-GE66N_S141_E1-50",20,1,11,20,1,11,20,1,11,20,1,11,20,1,11
"4864","SM-GE66N_S142_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4865","SM-GE66N_S143_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"4866","SM-GE66N_S144_E1-50",2,25,4,2,25,4,2,22,4,1,22,4,1,22,4
"4867","SM-GE66N_S145_E1-50",40,18,7,40,18,7,40,18,7,38,11,7,38,11,7
"4868","SM-GE66N_S147_E1-50",27,26,8,27,26,8,27,26,8,27,26,8,3,13,8
"4869","SM-GE66N_S148_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4870","SM-GE66N_S149_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"4871","SM-GE66N_S150_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"4872","SM-GE66N_S151_E1-50",11,7,3,11,7,3,11,7,3,11,7,3,11,7,3
"4873","SM-GE66N_S152_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"4874","SM-GE66N_S153_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4875","SM-GE66N_S155_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4876","SM-GE66N_S156_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"4877","SM-GE66N_S157_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"4878","SM-GE66N_S158_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4879","SM-GE66N_S159_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"4880","SM-GE66N_S160_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"4881","SM-GE66N_S161_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4882","SM-GE66N_S162_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4883","SM-GE66N_S163_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"4884","SM-GE66N_S164_E1-50",1,22,2,1,22,2,1,22,2,1,22,2,1,22,2
"4885","SM-GE66N_S165_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"4886","SM-GE66N_S166_E1-50",29,11,6,29,11,6,29,11,6,29,11,6,29,11,6
"4887","SM-GE66N_S167_E1-50",20,1,11,20,1,11,20,1,11,20,1,11,20,1,11
"4888","SM-GE66N_S168_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"4889","SM-GE66N_S169_E1-50",11,7,3,11,7,3,11,7,3,11,7,3,11,7,3
"4890","SM-GE66N_S170_E1-50",13,7,3,13,7,3,13,7,3,13,7,3,11,7,3
"4891","SM-GE66N_S171_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"4892","SM-GE66N_S172_E1-50",22,14,8,22,14,8,22,14,8,22,14,8,22,14,8
"4893","SM-GE66N_S173_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"4894","SM-GE66N_S174_E1-50",2,22,4,2,22,4,2,22,4,1,22,4,1,22,4
"4895","SM-GE66N_S175_E1-50",40,12,6,40,12,6,40,12,6,38,12,6,38,12,6
"4896","SM-GE66N_S176_E1-50",36,17,7,36,17,7,36,17,7,36,17,7,36,17,7
