cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
312,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
313,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
314,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
315,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
316,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
317,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
318,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
319,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
320,26,7,8,26,7,8,26,7,8,26,7,8,26,7,8
321,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
322,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
323,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
324,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
325,22,21,8,22,21,8,22,21,8,22,21,8,15,21,8
326,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
327,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
328,26,21,8,26,21,8,26,21,8,26,21,8,26,21,8
329,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
330,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
331,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
332,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
333,26,21,8,26,21,8,26,21,8,26,21,8,26,21,8
334,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
335,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
336,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
337,18,10,5,18,2,5,9,2,5,9,2,5,9,2,5
338,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
339,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
340,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
341,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
342,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
343,26,21,15,26,21,15,26,21,15,26,21,15,26,21,15
344,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
345,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
346,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
347,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
348,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
349,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
350,7,16,8,7,16,8,7,16,8,6,16,8,6,16,8
351,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
352,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
353,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
354,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
355,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
356,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
357,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
358,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
359,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
360,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
361,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
362,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
363,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
364,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
365,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
366,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
367,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
368,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
369,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
370,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
371,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
372,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
373,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
374,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
375,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
376,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
377,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
378,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
379,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
380,26,24,8,26,24,8,26,24,8,26,24,8,26,24,8
381,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
382,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
383,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
384,24,19,14,24,19,14,24,19,14,24,19,2,17,19,2
385,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
386,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
387,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
388,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
389,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
390,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
391,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
392,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
393,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
394,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
395,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
396,42,36,12,42,36,12,42,36,12,31,31,12,31,31,12
397,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
398,38,33,24,38,33,24,38,33,9,38,33,9,38,33,9
399,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
400,42,36,12,42,36,12,42,36,12,31,31,12,31,31,12
401,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
402,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
403,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
404,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
405,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
406,42,36,12,42,36,12,42,36,12,31,31,12,31,31,12
407,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
408,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
409,14,42,11,14,42,6,14,42,6,14,42,6,14,42,6
410,34,35,21,34,35,21,34,35,21,34,34,21,34,34,21
411,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
412,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
413,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
414,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
415,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
416,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
417,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
418,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
419,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
420,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
421,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
422,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
423,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
424,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
425,22,19,14,22,19,14,22,19,14,22,19,2,15,19,2
426,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
427,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8
428,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
429,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
430,17,24,14,17,24,14,17,24,14,17,24,2,17,24,2
431,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
432,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
433,19,19,5,19,19,5,19,19,5,19,19,5,19,19,5
434,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
435,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
436,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
437,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
438,24,19,14,24,19,14,24,19,14,24,19,2,17,19,2
439,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
440,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
441,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
442,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
443,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
444,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
445,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
446,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
447,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
448,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
449,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
450,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
451,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
452,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
453,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
454,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
455,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
456,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
457,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
458,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
459,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
460,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
461,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
462,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
463,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
464,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
465,38,37,24,38,37,24,38,32,9,38,32,9,38,32,9
466,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
467,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
468,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
469,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
470,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
471,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
472,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
473,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
474,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
475,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
476,42,36,12,42,36,12,42,36,12,31,31,12,31,31,12
477,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
478,38,37,24,38,37,24,38,32,9,38,32,9,38,32,9
479,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
480,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
481,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
482,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
483,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
484,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
485,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
486,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
487,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
488,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
489,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
490,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
491,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
492,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
493,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
494,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
495,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
496,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
497,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
498,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
499,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
500,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
501,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
502,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
503,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
504,33,41,13,33,41,13,33,41,13,33,41,13,30,41,13
505,33,41,13,33,41,13,33,41,13,33,41,13,30,41,13
506,36,23,22,36,23,22,36,23,22,36,23,22,14,23,22
507,14,44,11,14,43,6,14,42,6,14,42,6,14,42,6
508,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
509,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
510,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
511,36,34,13,36,34,13,36,34,13,36,34,13,14,34,13
512,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
513,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
514,38,33,17,38,33,17,38,33,17,38,33,17,38,33,17
515,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
516,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
517,34,42,13,34,42,13,34,42,13,34,42,13,34,42,13
518,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
519,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
520,8,24,8,8,24,8,8,24,8,6,24,8,6,24,8
521,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
522,26,24,15,26,24,15,26,24,15,26,24,15,26,24,15
523,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
524,8,22,2,8,22,2,8,20,2,6,16,2,6,16,2
525,10,11,4,10,11,4,9,7,4,9,7,4,9,7,4
526,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2
527,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
528,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
529,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
530,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
531,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
532,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
533,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
534,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
535,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
536,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
537,41,37,17,41,37,17,41,32,17,41,32,17,41,32,17
538,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
539,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
540,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
541,1,29,1,1,29,1,1,29,1,1,29,1,1,25,1
542,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
543,1,29,1,1,29,1,1,29,1,1,29,1,1,25,1
544,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
545,38,33,24,38,33,24,38,33,9,38,33,9,38,33,9
546,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
547,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
548,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
549,1,15,7,1,14,7,1,14,7,1,14,7,1,14,7
550,2,5,1,2,5,1,2,5,1,2,5,1,2,5,1
551,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
552,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
553,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
554,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
555,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
556,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
557,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
558,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
559,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
560,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
561,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
562,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
563,7,22,2,7,22,2,7,20,2,6,16,2,6,16,2
564,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
565,20,2,5,20,2,5,20,2,5,20,2,5,19,2,5
566,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
567,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
568,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
569,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
570,26,24,14,26,24,14,26,24,14,26,24,2,26,24,2
571,5,13,7,5,13,7,5,13,7,5,13,7,5,13,7
572,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
573,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
574,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
575,24,24,15,24,24,15,24,24,15,24,24,15,17,24,15
576,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
577,24,16,8,24,16,8,24,16,8,24,16,8,17,16,8
578,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
579,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
580,6,16,14,6,16,14,6,16,14,6,16,2,6,16,2
581,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
582,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
583,8,19,25,8,19,25,8,19,25,6,19,25,6,19,25
584,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
585,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
586,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
587,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
588,6,16,14,6,16,14,6,16,14,6,16,2,6,16,2
589,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
590,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
591,8,22,2,8,22,2,8,20,2,6,16,2,6,16,2
592,8,24,8,8,24,8,8,24,8,6,24,8,6,24,8
593,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
594,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
595,26,24,15,26,24,15,26,24,15,26,24,15,26,24,15
596,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
597,17,24,14,17,24,14,17,24,14,17,24,2,17,24,2
598,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
599,8,2,2,8,2,2,8,2,2,6,2,2,6,2,2
600,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
601,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
602,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
603,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
604,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
605,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
606,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
607,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
608,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
609,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
610,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
611,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
612,40,32,9,40,32,9,40,32,9,40,32,9,40,32,9
613,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
614,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
615,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
616,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
617,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
618,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
619,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
620,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
621,7,22,2,7,22,2,7,20,2,6,16,2,6,16,2
622,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
623,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
624,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
625,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
626,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
627,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
628,9,8,4,9,8,4,9,7,4,9,7,4,9,7,4
629,3,15,7,3,14,7,3,14,7,3,14,7,3,14,7
630,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
631,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
632,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
633,3,15,7,3,14,7,3,14,7,3,14,7,3,14,7
634,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
635,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
636,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
637,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
638,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
639,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
640,1,13,23,1,13,23,1,13,23,1,13,23,1,13,23
641,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
642,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
643,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
644,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
645,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
646,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
647,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
648,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
649,3,15,7,3,14,7,3,14,7,3,14,7,3,14,7
650,3,15,7,3,14,7,3,14,7,3,14,7,3,14,7
651,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
652,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
653,1,13,23,1,13,23,1,13,23,1,13,23,1,13,23
654,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
655,3,14,23,3,14,23,3,14,23,3,14,23,3,14,23
656,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
657,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
658,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
659,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
660,18,8,5,18,8,5,9,7,5,9,7,5,9,7,5
661,3,29,7,3,29,7,3,29,7,3,29,7,3,25,7
662,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
663,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
664,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
665,1,17,23,1,17,23,1,13,23,1,13,23,1,13,23
666,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
667,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
668,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
669,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
670,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
671,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
672,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
673,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
674,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
675,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
676,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
677,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
678,1,17,1,1,17,1,1,13,1,1,13,1,1,13,1
679,10,11,4,10,11,4,9,7,4,9,7,4,9,7,4
680,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
681,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
682,41,38,17,41,38,17,41,38,17,41,38,17,41,38,17
683,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
684,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
685,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
686,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
687,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
688,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
689,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
690,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
691,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
692,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
693,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
694,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
695,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
696,2,15,1,2,14,1,2,14,1,2,14,1,2,14,1
697,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
698,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
699,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
700,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
701,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
702,10,11,4,10,11,4,9,7,4,9,7,4,9,7,4
703,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
704,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
705,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
706,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
707,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
708,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
709,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
710,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
711,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
712,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
713,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
714,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
715,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
716,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
717,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
718,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
719,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
720,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
721,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
722,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
723,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
724,17,24,8,17,24,8,17,24,8,17,24,8,17,24,8
725,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
726,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
727,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
728,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
729,13,3,3,13,3,3,12,3,3,12,3,3,11,3,3
730,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
731,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
732,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
733,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
734,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
735,9,8,4,9,8,4,9,7,4,9,7,4,9,7,4
736,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
737,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
738,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
739,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
740,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
741,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
742,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
743,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
744,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
745,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
