"","Rsec","RsecT","cells"
"5493",3,3,"SM-GE66B_S132_E1-50"
"5494",18,18,"SM-GE66B_S133_E1-50"
"5495",7,7,"SM-GE66B_S134_E1-50"
"5496",12,12,"SM-GE66B_S135_E1-50"
"5497",1,1,"SM-GE66B_S137_E1-50"
"5498",1,1,"SM-GE66B_S138_E1-50"
"5499",12,12,"SM-GE66B_S139_E1-50"
"5500",9,9,"SM-GE66B_S140_E1-50"
"5501",12,12,"SM-GE66B_S141_E1-50"
"5502",1,1,"SM-GE66B_S142_E1-50"
"5503",7,7,"SM-GE66B_S143_E1-50"
"5504",7,7,"SM-GE66B_S144_E1-50"
"5505",-1,12,"SM-GE66B_S145_E1-50"
"5506",9,9,"SM-GE66B_S146_E1-50"
"5507",1,1,"SM-GE66B_S147_E1-50"
"5508",1,1,"SM-GE66B_S148_E1-50"
"5509",12,12,"SM-GE66B_S149_E1-50"
"5510",18,18,"SM-GE66B_S150_E1-50"
"5511",1,1,"SM-GE66B_S151_E1-50"
"5512",-1,14,"SM-GE66B_S154_E1-50"
"5513",-1,14,"SM-GE66B_S155_E1-50"
"5514",-1,19,"SM-GE66B_S156_E1-50"
"5515",-1,19,"SM-GE66B_S157_E1-50"
"5516",-1,19,"SM-GE66B_S158_E1-50"
"5517",-1,21,"SM-GE66B_S160_E1-50"
"5518",-1,17,"SM-GE66B_S161_E1-50"
"5519",16,16,"SM-GE66B_S162_E1-50"
"5520",-1,10,"SM-GE66B_S163_E1-50"
"5521",-1,17,"SM-GE66B_S164_E1-50"
"5522",-1,10,"SM-GE66B_S165_E1-50"
"5523",10,10,"SM-GE66B_S166_E1-50"
"5524",10,10,"SM-GE66B_S167_E1-50"
"5525",-1,17,"SM-GE66B_S168_E1-50"
"5526",10,10,"SM-GE66B_S169_E1-50"
"5527",-1,3,"SM-GE66B_S171_E1-50"
"5528",21,21,"SM-GE66B_S173_E1-50"
"5529",16,16,"SM-GE66B_S174_E1-50"
"5530",-1,16,"SM-GE66B_S175_E1-50"
"5531",-1,13,"SM-GE66B_S177_E1-50"
"5532",18,18,"SM-GE66B_S178_E1-50"
"5533",-1,7,"SM-GE66B_S179_E1-50"
"5534",3,3,"SM-GE66B_S180_E1-50"
"5535",-1,16,"SM-GE66B_S181_E1-50"
"5536",16,16,"SM-GE66B_S182_E1-50"
"5537",-1,17,"SM-GE66B_S183_E1-50"
"5538",12,12,"SM-GE66B_S184_E1-50"
"5539",1,1,"SM-GE66B_S185_E1-50"
"5540",3,3,"SM-GE66B_S186_E1-50"
"5541",-1,15,"SM-GE66B_S187_E1-50"
"5542",12,12,"SM-GE66B_S188_E1-50"
"5543",-1,12,"SM-GE66B_S189_E1-50"
"5544",-1,10,"SM-GE66B_S190_E1-50"
"5545",-1,19,"SM-GE66B_S192_E1-50"
"5546",-1,9,"SM-GE66C_S002_E1-50"
"5547",-1,21,"SM-GE66C_S003_E1-50"
"5548",-1,15,"SM-GE66C_S004_E1-50"
"5549",19,19,"SM-GE66C_S005_E1-50"
"5550",-1,19,"SM-GE66C_S006_E1-50"
"5551",2,2,"SM-GE66C_S007_E1-50"
"5552",-1,9,"SM-GE66C_S008_E1-50"
"5553",14,14,"SM-GE66C_S009_E1-50"
"5554",-1,3,"SM-GE66C_S010_E1-50"
"5555",-1,19,"SM-GE66C_S011_E1-50"
"5556",14,14,"SM-GE66C_S012_E1-50"
"5557",19,19,"SM-GE66C_S013_E1-50"
"5558",3,3,"SM-GE66C_S014_E1-50"
"5559",-1,9,"SM-GE66C_S015_E1-50"
"5560",-1,19,"SM-GE66C_S025_E1-50"
"5561",2,2,"SM-GE66C_S026_E1-50"
"5562",14,14,"SM-GE66C_S028_E1-50"
"5563",3,3,"SM-GE66C_S029_E1-50"
"5564",-1,19,"SM-GE66C_S031_E1-50"
"5565",14,14,"SM-GE66C_S032_E1-50"
"5566",1,1,"SM-GE66C_S033_E1-50"
"5567",1,1,"SM-GE66C_S034_E1-50"
"5568",1,1,"SM-GE66C_S035_E1-50"
"5569",12,12,"SM-GE66C_S036_E1-50"
"5570",8,8,"SM-GE66C_S037_E1-50"
"5571",-1,19,"SM-GE66C_S038_E1-50"
"5572",1,1,"SM-GE66C_S039_E1-50"
"5573",12,12,"SM-GE66C_S040_E1-50"
"5574",1,1,"SM-GE66C_S041_E1-50"
"5575",19,19,"SM-GE66C_S042_E1-50"
"5576",-1,2,"SM-GE66C_S043_E1-50"
"5577",19,19,"SM-GE66C_S044_E1-50"
"5578",12,12,"SM-GE66C_S045_E1-50"
"5579",1,1,"SM-GE66C_S046_E1-50"
"5580",15,15,"SM-GE66C_S047_E1-50"
"5581",7,7,"SM-GE66C_S048_E1-50"
"5582",-1,13,"SM-GE66C_S049_E1-50"
"5583",12,12,"SM-GE66C_S050_E1-50"
"5584",-1,1,"SM-GE66C_S051_E1-50"
"5585",12,12,"SM-GE66C_S052_E1-50"
"5586",1,1,"SM-GE66C_S053_E1-50"
"5587",1,1,"SM-GE66C_S054_E1-50"
"5588",1,1,"SM-GE66C_S055_E1-50"
"5589",1,1,"SM-GE66C_S056_E1-50"
"5590",-1,3,"SM-GE66C_S057_E1-50"
"5591",-1,15,"SM-GE66C_S058_E1-50"
"5592",18,18,"SM-GE66C_S059_E1-50"
"5593",-1,12,"SM-GE66C_S060_E1-50"
"5594",7,7,"SM-GE66C_S061_E1-50"
"5595",-1,13,"SM-GE66C_S062_E1-50"
"5596",12,12,"SM-GE66C_S063_E1-50"
"5597",-1,9,"SM-GE66C_S064_E1-50"
"5598",12,12,"SM-GE66C_S065_E1-50"
"5599",3,3,"SM-GE66C_S066_E1-50"
"5600",-1,1,"SM-GE66C_S067_E1-50"
"5601",15,15,"SM-GE66C_S068_E1-50"
"5602",7,7,"SM-GE66C_S069_E1-50"
"5603",15,15,"SM-GE66C_S070_E1-50"
"5604",1,1,"SM-GE66C_S071_E1-50"
"5605",-1,3,"SM-GE66C_S072_E1-50"
"5606",3,3,"SM-GE66C_S073_E1-50"
"5607",-1,12,"SM-GE66C_S074_E1-50"
"5608",10,10,"SM-GE66C_S075_E1-50"
"5609",12,12,"SM-GE66C_S076_E1-50"
"5610",-1,3,"SM-GE66C_S077_E1-50"
"5611",-1,15,"SM-GE66C_S078_E1-50"
"5612",15,15,"SM-GE66C_S079_E1-50"
"5613",1,1,"SM-GE66C_S081_E1-50"
"5614",15,15,"SM-GE66C_S082_E1-50"
"5615",15,15,"SM-GE66C_S083_E1-50"
"5616",15,15,"SM-GE66C_S084_E1-50"
"5617",-1,19,"SM-GE66C_S085_E1-50"
"5618",-1,17,"SM-GE66C_S086_E1-50"
"5619",-1,7,"SM-GE66C_S087_E1-50"
"5620",-1,7,"SM-GE66C_S088_E1-50"
"5621",18,18,"SM-GE66C_S089_E1-50"
"5622",13,13,"SM-GE66C_S090_E1-50"
"5623",-1,3,"SM-GE66C_S091_E1-50"
"5624",-1,17,"SM-GE66C_S092_E1-50"
"5625",3,3,"SM-GE66C_S093_E1-50"
"5626",-1,12,"SM-GE66C_S094_E1-50"
"5627",18,18,"SM-GE66C_S096_E1-50"
"5628",2,2,"SM-GE66D_S001_E1-50"
"5629",-1,14,"SM-GE66D_S002_E1-50"
"5630",-1,10,"SM-GE66D_S003_E1-50"
"5631",-1,12,"SM-GE66D_S004_E1-50"
"5632",17,17,"SM-GE66D_S005_E1-50"
"5633",-1,8,"SM-GE66D_S006_E1-50"
"5634",14,14,"SM-GE66D_S007_E1-50"
"5635",19,19,"SM-GE66D_S008_E1-50"
"5636",2,2,"SM-GE66D_S009_E1-50"
"5637",14,14,"SM-GE66D_S010_E1-50"
"5638",14,14,"SM-GE66D_S011_E1-50"
"5639",-1,19,"SM-GE66D_S012_E1-50"
"5640",3,3,"SM-GE66D_S013_E1-50"
"5641",-1,12,"SM-GE66D_S014_E1-50"
"5642",-1,1,"SM-GE66D_S015_E1-50"
"5643",2,2,"SM-GE66D_S016_E1-50"
"5644",-1,15,"SM-GE66D_S018_E1-50"
"5645",14,14,"SM-GE66D_S019_E1-50"
"5646",-1,19,"SM-GE66D_S020_E1-50"
"5647",19,19,"SM-GE66D_S021_E1-50"
"5648",-1,3,"SM-GE66D_S022_E1-50"
"5649",-1,21,"SM-GE66D_S023_E1-50"
"5650",2,2,"SM-GE66D_S024_E1-50"
"5651",12,12,"SM-GE66D_S025_E1-50"
"5652",12,12,"SM-GE66D_S026_E1-50"
"5653",1,1,"SM-GE66D_S027_E1-50"
"5654",1,1,"SM-GE66D_S028_E1-50"
"5655",1,1,"SM-GE66D_S029_E1-50"
"5656",1,1,"SM-GE66D_S030_E1-50"
"5657",1,1,"SM-GE66D_S031_E1-50"
"5658",1,1,"SM-GE66D_S032_E1-50"
"5659",12,12,"SM-GE66D_S041_E1-50"
"5660",1,1,"SM-GE66D_S042_E1-50"
"5661",-1,15,"SM-GE66D_S043_E1-50"
"5662",1,1,"SM-GE66D_S044_E1-50"
"5663",1,1,"SM-GE66D_S045_E1-50"
"5664",-1,1,"SM-GE66D_S046_E1-50"
"5665",18,18,"SM-GE66D_S047_E1-50"
"5666",12,12,"SM-GE66D_S048_E1-50"
"5667",-1,12,"SM-GE66D_S049_E1-50"
"5668",7,7,"SM-GE66D_S050_E1-50"
"5669",-1,18,"SM-GE66D_S051_E1-50"
"5670",1,1,"SM-GE66D_S052_E1-50"
"5671",13,13,"SM-GE66D_S053_E1-50"
"5672",-1,15,"SM-GE66D_S054_E1-50"
"5673",12,12,"SM-GE66D_S055_E1-50"
"5674",12,12,"SM-GE66D_S056_E1-50"
"5675",16,16,"SM-GE66D_S057_E1-50"
"5676",7,7,"SM-GE66D_S058_E1-50"
"5677",-1,15,"SM-GE66D_S059_E1-50"
"5678",7,7,"SM-GE66D_S060_E1-50"
"5679",12,12,"SM-GE66D_S061_E1-50"
"5680",18,18,"SM-GE66D_S062_E1-50"
"5681",16,16,"SM-GE66D_S063_E1-50"
"5682",-1,12,"SM-GE66D_S064_E1-50"
"5683",3,3,"SM-GE66D_S066_E1-50"
"5684",18,18,"SM-GE66D_S067_E1-50"
"5685",-1,12,"SM-GE66D_S068_E1-50"
"5686",-1,3,"SM-GE66D_S069_E1-50"
"5687",1,1,"SM-GE66D_S070_E1-50"
"5688",-1,3,"SM-GE66D_S071_E1-50"
"5689",-1,9,"SM-GE66D_S072_E1-50"
"5690",-1,14,"SM-GE66D_S073_E1-50"
"5691",-1,15,"SM-GE66D_S074_E1-50"
"5692",15,15,"SM-GE66D_S075_E1-50"
"5693",1,1,"SM-GE66D_S076_E1-50"
"5694",19,19,"SM-GE66D_S077_E1-50"
"5695",9,9,"SM-GE66D_S078_E1-50"
"5696",-1,21,"SM-GE66D_S079_E1-50"
"5697",-1,1,"SM-GE66D_S080_E1-50"
"5698",-1,12,"SM-GE66D_S081_E1-50"
"5699",12,12,"SM-GE66D_S082_E1-50"
"5700",-1,15,"SM-GE66D_S083_E1-50"
"5701",-1,15,"SM-GE66D_S084_E1-50"
"5702",7,7,"SM-GE66D_S085_E1-50"
"5703",15,15,"SM-GE66D_S086_E1-50"
"5704",16,16,"SM-GE66D_S087_E1-50"
"5705",15,15,"SM-GE66D_S088_E1-50"
"5706",18,18,"SM-GE66D_S089_E1-50"
"5707",-1,15,"SM-GE66D_S090_E1-50"
"5708",-1,15,"SM-GE66D_S091_E1-50"
"5709",1,1,"SM-GE66D_S092_E1-50"
"5710",15,15,"SM-GE66D_S093_E1-50"
"5711",7,7,"SM-GE66D_S094_E1-50"
"5712",15,15,"SM-GE66D_S095_E1-50"
"5713",-1,15,"SM-GE66D_S096_E1-50"
"5714",1,1,"SM-GE66D_S097_E1-50"
"5715",1,1,"SM-GE66D_S098_E1-50"
"5716",-1,21,"SM-GE66D_S099_E1-50"
"5717",9,9,"SM-GE66D_S100_E1-50"
"5718",1,1,"SM-GE66D_S101_E1-50"
"5719",-1,21,"SM-GE66D_S102_E1-50"
"5720",1,1,"SM-GE66D_S103_E1-50"
"5721",12,12,"SM-GE66D_S104_E1-50"
"5722",-1,15,"SM-GE66D_S106_E1-50"
"5723",-1,21,"SM-GE66D_S107_E1-50"
"5724",12,12,"SM-GE66D_S108_E1-50"
"5725",9,9,"SM-GE66D_S109_E1-50"
"5726",1,1,"SM-GE66D_S110_E1-50"
"5727",-1,21,"SM-GE66D_S111_E1-50"
"5728",-1,1,"SM-GE66D_S112_E1-50"
"5729",19,19,"SM-GE66D_S113_E1-50"
"5730",12,12,"SM-GE66D_S114_E1-50"
"5731",13,13,"SM-GE66D_S115_E1-50"
"5732",7,7,"SM-GE66D_S116_E1-50"
"5733",9,9,"SM-GE66D_S117_E1-50"
"5734",12,12,"SM-GE66D_S118_E1-50"
"5735",-1,12,"SM-GE66D_S119_E1-50"
"5736",-1,3,"SM-GE66D_S120_E1-50"
"5737",-1,14,"SM-GE66D_S121_E1-50"
"5738",1,1,"SM-GE66D_S122_E1-50"
"5739",19,19,"SM-GE66D_S123_E1-50"
"5740",13,13,"SM-GE66D_S125_E1-50"
"5741",12,12,"SM-GE66D_S126_E1-50"
"5742",10,10,"SM-GE66D_S127_E1-50"
"5743",12,12,"SM-GE66D_S128_E1-50"
"5744",-1,3,"SM-GE66D_S129_E1-50"
"5745",-1,9,"SM-GE66D_S131_E1-50"
"5746",12,12,"SM-GE66D_S132_E1-50"
"5747",18,18,"SM-GE66D_S134_E1-50"
"5748",3,3,"SM-GE66D_S135_E1-50"
"5749",18,18,"SM-GE66D_S136_E1-50"
"5750",18,18,"SM-GE66D_S145_E1-50"
"5751",1,1,"SM-GE66D_S146_E1-50"
"5752",-1,3,"SM-GE66D_S147_E1-50"
"5753",15,15,"SM-GE66D_S148_E1-50"
"5754",16,16,"SM-GE66D_S149_E1-50"
"5755",13,13,"SM-GE66D_S150_E1-50"
"5756",16,16,"SM-GE66D_S151_E1-50"
"5757",12,12,"SM-GE66D_S152_E1-50"
"5758",-1,3,"SM-GE66D_S153_E1-50"
"5759",16,16,"SM-GE66D_S155_E1-50"
"5760",-1,8,"SM-GE66D_S156_E1-50"
"5761",10,10,"SM-GE66D_S157_E1-50"
"5762",-1,15,"SM-GE66D_S159_E1-50"
"5763",1,1,"SM-GE66D_S160_E1-50"
"5764",18,18,"SM-GE66D_S161_E1-50"
"5765",1,1,"SM-GE66D_S163_E1-50"
"5766",9,9,"SM-GE66D_S164_E1-50"
"5767",15,15,"SM-GE66D_S165_E1-50"
"5768",-1,12,"SM-GE66D_S166_E1-50"
"5769",3,3,"SM-GE66D_S167_E1-50"
"5770",-1,21,"SM-GE66D_S168_E1-50"
"5771",12,12,"SM-GE66D_S169_E1-50"
"5772",16,16,"SM-GE66D_S170_E1-50"
"5773",12,12,"SM-GE66D_S171_E1-50"
"5774",12,12,"SM-GE66D_S172_E1-50"
"5775",15,15,"SM-GE66D_S173_E1-50"
"5776",1,1,"SM-GE66D_S174_E1-50"
"5777",15,15,"SM-GE66D_S175_E1-50"
"5778",16,16,"SM-GE66D_S176_E1-50"
"5779",3,3,"SM-GE66D_S177_E1-50"
"5780",18,18,"SM-GE66D_S178_E1-50"
"5781",12,12,"SM-GE66D_S179_E1-50"
"5782",18,18,"SM-GE66D_S180_E1-50"
"5783",15,15,"SM-GE66D_S182_E1-50"
"5784",-1,15,"SM-GE66D_S183_E1-50"
"5785",1,1,"SM-GE66D_S184_E1-50"
"5786",15,15,"SM-GE66D_S185_E1-50"
"5787",3,3,"SM-GE66D_S186_E1-50"
"5788",-1,19,"SM-GE66D_S187_E1-50"
"5789",15,15,"SM-GE66D_S188_E1-50"
"5790",-1,3,"SM-GE66D_S189_E1-50"
"5791",-1,19,"SM-GE66D_S191_E1-50"
"5792",1,1,"SM-GE66D_S192_E1-50"
"5793",12,12,"SM-GE66E_S001_E1-50"
"5794",13,13,"SM-GE66E_S002_E1-50"
"5795",1,1,"SM-GE66E_S004_E1-50"
"5796",1,1,"SM-GE66E_S005_E1-50"
"5797",-1,19,"SM-GE66E_S006_E1-50"
"5798",1,1,"SM-GE66E_S007_E1-50"
"5799",-1,12,"SM-GE66E_S008_E1-50"
"5800",-1,9,"SM-GE66E_S009_E1-50"
"5801",1,1,"SM-GE66E_S010_E1-50"
"5802",-1,13,"SM-GE66E_S011_E1-50"
"5803",7,7,"SM-GE66E_S012_E1-50"
"5804",9,9,"SM-GE66E_S013_E1-50"
"5805",1,1,"SM-GE66E_S014_E1-50"
"5806",1,1,"SM-GE66E_S015_E1-50"
"5807",1,1,"SM-GE66E_S016_E1-50"
"5808",12,12,"SM-GE66E_S017_E1-50"
"5809",-1,18,"SM-GE66E_S018_E1-50"
"5810",12,12,"SM-GE66E_S019_E1-50"
"5811",-1,15,"SM-GE66E_S020_E1-50"
"5812",-1,3,"SM-GE66E_S021_E1-50"
"5813",13,13,"SM-GE66E_S022_E1-50"
"5814",19,19,"SM-GE66E_S023_E1-50"
"5815",-1,1,"SM-GE66E_S024_E1-50"
"5816",-1,3,"SM-GE66E_S025_E1-50"
"5817",-1,9,"SM-GE66E_S026_E1-50"
"5818",-1,15,"SM-GE66E_S027_E1-50"
"5819",12,12,"SM-GE66E_S028_E1-50"
"5820",18,18,"SM-GE66E_S030_E1-50"
"5821",-1,15,"SM-GE66E_S031_E1-50"
"5822",-1,12,"SM-GE66E_S032_E1-50"
"5823",-1,12,"SM-GE66E_S033_E1-50"
"5824",3,3,"SM-GE66E_S034_E1-50"
"5825",1,1,"SM-GE66E_S035_E1-50"
"5826",12,12,"SM-GE66E_S036_E1-50"
"5827",-1,3,"SM-GE66E_S037_E1-50"
"5828",18,18,"SM-GE66E_S038_E1-50"
"5829",-1,21,"SM-GE66E_S039_E1-50"
"5830",-1,15,"SM-GE66E_S040_E1-50"
"5831",12,12,"SM-GE66E_S041_E1-50"
"5832",16,16,"SM-GE66E_S042_E1-50"
"5833",15,15,"SM-GE66E_S043_E1-50"
"5834",-1,21,"SM-GE66E_S044_E1-50"
"5835",1,1,"SM-GE66E_S045_E1-50"
"5836",16,16,"SM-GE66E_S046_E1-50"
"5837",-1,17,"SM-GE66E_S047_E1-50"
"5838",3,3,"SM-GE66E_S048_E1-50"
"5839",-1,3,"SM-GE66E_S057_E1-50"
"5840",-1,15,"SM-GE66E_S058_E1-50"
"5841",-1,1,"SM-GE66E_S059_E1-50"
"5842",1,1,"SM-GE66E_S060_E1-50"
"5843",3,3,"SM-GE66E_S062_E1-50"
"5844",-1,21,"SM-GE66E_S063_E1-50"
"5845",15,15,"SM-GE66E_S064_E1-50"
"5846",12,12,"SM-GE66E_S065_E1-50"
"5847",-1,18,"SM-GE66E_S066_E1-50"
"5848",10,10,"SM-GE66E_S067_E1-50"
"5849",13,13,"SM-GE66E_S068_E1-50"
"5850",-1,3,"SM-GE66E_S069_E1-50"
"5851",-1,3,"SM-GE66E_S070_E1-50"
"5852",15,15,"SM-GE66E_S071_E1-50"
"5853",3,3,"SM-GE66E_S072_E1-50"
"5854",12,12,"SM-GE66E_S073_E1-50"
"5855",12,12,"SM-GE66E_S074_E1-50"
"5856",9,9,"SM-GE66E_S075_E1-50"
"5857",-1,1,"SM-GE66E_S076_E1-50"
"5858",15,15,"SM-GE66E_S077_E1-50"
"5859",-1,12,"SM-GE66E_S078_E1-50"
"5860",15,15,"SM-GE66E_S079_E1-50"
"5861",-1,15,"SM-GE66E_S081_E1-50"
"5862",1,1,"SM-GE66E_S083_E1-50"
"5863",12,12,"SM-GE66E_S084_E1-50"
"5864",1,1,"SM-GE66E_S085_E1-50"
"5865",-1,13,"SM-GE66E_S086_E1-50"
"5866",18,18,"SM-GE66E_S087_E1-50"
"5867",-1,3,"SM-GE66E_S088_E1-50"
"5868",12,12,"SM-GE66E_S089_E1-50"
"5869",15,15,"SM-GE66E_S090_E1-50"
"5870",13,13,"SM-GE66E_S091_E1-50"
"5871",7,7,"SM-GE66E_S092_E1-50"
"5872",-1,3,"SM-GE66E_S093_E1-50"
"5873",-1,19,"SM-GE66E_S094_E1-50"
"5874",18,18,"SM-GE66E_S095_E1-50"
"5875",15,15,"SM-GE66E_S145_E1-50"
"5876",15,15,"SM-GE66E_S146_E1-50"
"5877",12,12,"SM-GE66E_S147_E1-50"
"5878",-1,7,"SM-GE66E_S148_E1-50"
"5879",13,13,"SM-GE66E_S149_E1-50"
"5880",-1,3,"SM-GE66E_S150_E1-50"
"5881",3,3,"SM-GE66E_S151_E1-50"
"5882",7,7,"SM-GE66E_S152_E1-50"
"5883",-1,3,"SM-GE66E_S161_E1-50"
"5884",18,18,"SM-GE66E_S162_E1-50"
"5885",-1,12,"SM-GE66E_S163_E1-50"
"5886",3,3,"SM-GE66E_S164_E1-50"
"5887",16,16,"SM-GE66E_S165_E1-50"
"5888",1,1,"SM-GE66E_S166_E1-50"
"5889",3,3,"SM-GE66E_S167_E1-50"
"5890",-1,17,"SM-GE66E_S168_E1-50"
"5891",13,13,"SM-GE66E_S169_E1-50"
"5892",15,15,"SM-GE66E_S170_E1-50"
"5893",13,13,"SM-GE66E_S171_E1-50"
"5894",1,1,"SM-GE66E_S173_E1-50"
"5895",7,7,"SM-GE66E_S175_E1-50"
"5896",-1,3,"SM-GE66E_S176_E1-50"
"5897",12,12,"SM-GE66E_S177_E1-50"
"5898",-1,15,"SM-GE66E_S178_E1-50"
"5899",13,13,"SM-GE66E_S179_E1-50"
"5900",13,13,"SM-GE66E_S180_E1-50"
"5901",15,15,"SM-GE66E_S181_E1-50"
"5902",15,15,"SM-GE66E_S182_E1-50"
"5903",-1,12,"SM-GE66E_S183_E1-50"
"5904",13,13,"SM-GE66E_S184_E1-50"
"5905",-1,12,"SM-GE66E_S185_E1-50"
"5906",12,12,"SM-GE66E_S186_E1-50"
"5907",-1,3,"SM-GE66E_S188_E1-50"
"5908",18,18,"SM-GE66E_S189_E1-50"
"5909",16,16,"SM-GE66E_S190_E1-50"
"5910",16,16,"SM-GE66E_S191_E1-50"
"5911",16,16,"SM-GE66E_S192_E1-50"
"5912",19,19,"SM-GE66F_S001_E1-50"
"5913",-1,15,"SM-GE66F_S003_E1-50"
"5914",-1,17,"SM-GE66F_S004_E1-50"
"5915",-1,17,"SM-GE66F_S005_E1-50"
"5916",7,7,"SM-GE66F_S006_E1-50"
"5917",-1,21,"SM-GE66F_S007_E1-50"
"5918",-1,12,"SM-GE66F_S008_E1-50"
"5919",-1,17,"SM-GE66F_S009_E1-50"
"5920",-1,17,"SM-GE66F_S010_E1-50"
"5921",19,19,"SM-GE66F_S011_E1-50"
"5922",18,18,"SM-GE66F_S012_E1-50"
"5923",-1,19,"SM-GE66F_S013_E1-50"
"5924",-1,13,"SM-GE66F_S014_E1-50"
"5925",-1,17,"SM-GE66F_S015_E1-50"
"5926",17,17,"SM-GE66F_S016_E1-50"
"5927",3,3,"SM-GE66F_S017_E1-50"
"5928",-1,19,"SM-GE66F_S018_E1-50"
"5929",19,19,"SM-GE66F_S019_E1-50"
"5930",-1,16,"SM-GE66F_S020_E1-50"
"5931",1,1,"SM-GE66F_S021_E1-50"
"5932",2,2,"SM-GE66F_S022_E1-50"
"5933",19,19,"SM-GE66F_S023_E1-50"
"5934",19,19,"SM-GE66F_S024_E1-50"
"5935",16,16,"SM-GE66F_S025_E1-50"
"5936",13,13,"SM-GE66F_S026_E1-50"
"5937",-1,19,"SM-GE66F_S027_E1-50"
"5938",-1,16,"SM-GE66F_S028_E1-50"
"5939",-1,21,"SM-GE66F_S029_E1-50"
"5940",2,2,"SM-GE66F_S030_E1-50"
"5941",-1,17,"SM-GE66F_S031_E1-50"
"5942",1,1,"SM-GE66F_S032_E1-50"
"5943",8,8,"SM-GE66F_S034_E1-50"
"5944",8,8,"SM-GE66F_S035_E1-50"
"5945",5,5,"SM-GE66F_S036_E1-50"
"5946",8,8,"SM-GE66F_S037_E1-50"
"5947",11,11,"SM-GE66F_S038_E1-50"
"5948",5,5,"SM-GE66F_S039_E1-50"
"5949",6,6,"SM-GE66F_S040_E1-50"
"5950",8,8,"SM-GE66F_S041_E1-50"
"5951",4,4,"SM-GE66F_S042_E1-50"
"5952",5,5,"SM-GE66F_S043_E1-50"
"5953",5,5,"SM-GE66F_S044_E1-50"
"5954",4,4,"SM-GE66F_S045_E1-50"
"5955",4,4,"SM-GE66F_S046_E1-50"
"5956",-1,6,"SM-GE66F_S047_E1-50"
"5957",11,11,"SM-GE66F_S048_E1-50"
"5958",1,1,"SM-GE66F_S049_E1-50"
"5959",-1,12,"SM-GE66F_S050_E1-50"
"5960",-1,15,"SM-GE66F_S051_E1-50"
"5961",10,10,"SM-GE66F_S052_E1-50"
"5962",-1,14,"SM-GE66F_S053_E1-50"
"5963",-1,13,"SM-GE66F_S054_E1-50"
"5964",19,19,"SM-GE66F_S055_E1-50"
"5965",-1,17,"SM-GE66F_S056_E1-50"
"5966",16,16,"SM-GE66F_S065_E1-50"
"5967",13,13,"SM-GE66F_S066_E1-50"
"5968",-1,19,"SM-GE66F_S067_E1-50"
"5969",-1,17,"SM-GE66F_S068_E1-50"
"5970",-1,21,"SM-GE66F_S069_E1-50"
"5971",2,2,"SM-GE66F_S070_E1-50"
"5972",-1,17,"SM-GE66F_S071_E1-50"
"5973",1,1,"SM-GE66F_S072_E1-50"
"5974",8,8,"SM-GE66F_S074_E1-50"
"5975",5,5,"SM-GE66F_S076_E1-50"
"5976",8,8,"SM-GE66F_S077_E1-50"
"5977",11,11,"SM-GE66F_S078_E1-50"
"5978",5,5,"SM-GE66F_S079_E1-50"
"5979",6,6,"SM-GE66F_S080_E1-50"
"5980",8,8,"SM-GE66F_S081_E1-50"
"5981",4,4,"SM-GE66F_S082_E1-50"
"5982",5,5,"SM-GE66F_S083_E1-50"
"5983",-1,16,"SM-GE66F_S084_E1-50"
"5984",4,4,"SM-GE66F_S085_E1-50"
"5985",4,4,"SM-GE66F_S086_E1-50"
"5986",-1,6,"SM-GE66F_S087_E1-50"
"5987",4,4,"SM-GE66F_S088_E1-50"
"5988",1,1,"SM-GE66F_S089_E1-50"
"5989",-1,16,"SM-GE66F_S090_E1-50"
"5990",-1,13,"SM-GE66F_S091_E1-50"
"5991",10,10,"SM-GE66F_S092_E1-50"
"5992",-1,21,"SM-GE66F_S093_E1-50"
"5993",12,12,"SM-GE66F_S094_E1-50"
"5994",19,19,"SM-GE66F_S095_E1-50"
"5995",-1,2,"SM-GE66F_S096_E1-50"
"5996",16,16,"SM-GE66F_S097_E1-50"
"5997",16,16,"SM-GE66F_S098_E1-50"
"5998",21,21,"SM-GE66F_S099_E1-50"
"5999",16,16,"SM-GE66F_S100_E1-50"
"6000",21,21,"SM-GE66F_S101_E1-50"
"6001",-1,21,"SM-GE66F_S102_E1-50"
"6002",21,21,"SM-GE66F_S103_E1-50"
"6003",-1,16,"SM-GE66F_S104_E1-50"
"6004",16,16,"SM-GE66F_S105_E1-50"
"6005",16,16,"SM-GE66F_S107_E1-50"
"6006",-1,17,"SM-GE66F_S108_E1-50"
"6007",21,21,"SM-GE66F_S109_E1-50"
"6008",-1,14,"SM-GE66F_S110_E1-50"
"6009",-1,3,"SM-GE66F_S111_E1-50"
"6010",21,21,"SM-GE66F_S112_E1-50"
"6011",-1,21,"SM-GE66F_S113_E1-50"
"6012",16,16,"SM-GE66F_S114_E1-50"
"6013",16,16,"SM-GE66F_S115_E1-50"
"6014",-1,17,"SM-GE66F_S116_E1-50"
"6015",16,16,"SM-GE66F_S117_E1-50"
"6016",16,16,"SM-GE66F_S118_E1-50"
"6017",-1,12,"SM-GE66F_S119_E1-50"
"6018",-1,21,"SM-GE66F_S120_E1-50"
"6019",21,21,"SM-GE66F_S121_E1-50"
"6020",16,16,"SM-GE66F_S122_E1-50"
"6021",-1,17,"SM-GE66F_S124_E1-50"
"6022",12,12,"SM-GE66F_S125_E1-50"
